21955,2195*,219**,21***,2****,*****
22026,2202*,220**,22***,2****,*****
22230,2223*,222**,22***,2****,*****
22307,2230*,223**,22***,2****,*****
22322,2232*,223**,22***,2****,*****
22356,2235*,223**,22***,2****,*****
22416,2241*,224**,22***,2****,*****
22560,2256*,225**,22***,2****,*****
22583,2258*,225**,22***,2****,*****
22610,2261*,226**,22***,2****,*****
22755,2275*,227**,22***,2****,*****
22829,2282*,228**,22***,2****,*****
22857,2285*,228**,22***,2****,*****
22952,2295*,229**,22***,2****,*****
23425,2342*,234**,23***,2****,*****
23433,2343*,234**,23***,2****,*****
23525,2352*,235**,23***,2****,*****
23652,2365*,236**,23***,2****,*****
23706,2370*,237**,23***,2****,*****
23721,2372*,237**,23***,2****,*****
23791,2379*,237**,23***,2****,*****
24399,2439*,243**,24***,2****,*****
24491,2449*,244**,24***,2****,*****
24667,2466*,246**,24***,2****,*****
24731,2473*,247**,24***,2****,*****
24783,2478*,247**,24***,2****,*****
24786,2478*,247**,24***,2****,*****
24792,2479*,247**,24***,2****,*****
24879,2487*,248**,24***,2****,*****
25212,2521*,252**,25***,2****,*****
25330,2533*,253**,25***,2****,*****
25340,2534*,253**,25***,2****,*****
25667,2566*,256**,25***,2****,*****
25885,2588*,258**,25***,2****,*****
25922,2592*,259**,25***,2****,*****
25960,2596*,259**,25***,2****,*****
26033,2603*,260**,26***,2****,*****
26178,2617*,261**,26***,2****,*****
26226,2622*,262**,26***,2****,*****
26327,2632*,263**,26***,2****,*****
26351,2635*,263**,26***,2****,*****
26447,2644*,264**,26***,2****,*****
26473,2647*,264**,26***,2****,*****
26481,2648*,264**,26***,2****,*****
26516,2651*,265**,26***,2****,*****
26526,2652*,265**,26***,2****,*****
26560,2656*,265**,26***,2****,*****
26697,2669*,266**,26***,2****,*****
26845,2684*,268**,26***,2****,*****
26858,2685*,268**,26***,2****,*****
26932,2693*,269**,26***,2****,*****
26980,2698*,269**,26***,2****,*****
26983,2698*,269**,26***,2****,*****
27303,2730*,273**,27***,2****,*****
27310,2731*,273**,27***,2****,*****
27388,2738*,273**,27***,2****,*****
27539,2753*,275**,27***,2****,*****
27632,2763*,276**,27***,2****,*****
27705,2770*,277**,27***,2****,*****
27939,2793*,279**,27***,2****,*****
28150,2815*,281**,28***,2****,*****
28178,2817*,281**,28***,2****,*****
28211,2821*,282**,28***,2****,*****
28232,2823*,282**,28***,2****,*****
28244,2824*,282**,28***,2****,*****
28323,2832*,283**,28***,2****,*****
28375,2837*,283**,28***,2****,*****
28505,2850*,285**,28***,2****,*****
28609,2860*,286**,28***,2****,*****
28818,2881*,288**,28***,2****,*****
28935,2893*,289**,28***,2****,*****
29031,2903*,290**,29***,2****,*****
29054,2905*,290**,29***,2****,*****
29079,2907*,290**,29***,2****,*****
29100,2910*,291**,29***,2****,*****
29256,2925*,292**,29***,2****,*****
29380,2938*,293**,29***,2****,*****
29429,2942*,294**,29***,2****,*****
29556,2955*,295**,29***,2****,*****
29638,2963*,296**,29***,2****,*****
29704,2970*,297**,29***,2****,*****
29824,2982*,298**,29***,2****,*****
29838,2983*,298**,29***,2****,*****
29857,2985*,298**,29***,2****,*****
30100,3010*,301**,30***,3****,*****
30202,3020*,302**,30***,3****,*****
30218,3021*,302**,30***,3****,*****
30223,3022*,302**,30***,3****,*****
30251,3025*,302**,30***,3****,*****
30403,3040*,304**,30***,3****,*****
30484,3048*,304**,30***,3****,*****
30485,3048*,304**,30***,3****,*****
30579,3057*,305**,30***,3****,*****
30777,3077*,307**,30***,3****,*****
30800,3080*,308**,30***,3****,*****
30823,3082*,308**,30***,3****,*****
30954,3095*,309**,30***,3****,*****
31188,3118*,311**,31***,3****,*****
31218,3121*,312**,31***,3****,*****
31468,3146*,314**,31***,3****,*****
31574,3157*,315**,31***,3****,*****
31665,3166*,316**,31***,3****,*****
31758,3175*,317**,31***,3****,*****
31947,3194*,319**,31***,3****,*****
31967,3196*,319**,31***,3****,*****
32107,3210*,321**,32***,3****,*****
32149,3214*,321**,32***,3****,*****
32350,3235*,323**,32***,3****,*****
32461,3246*,324**,32***,3****,*****
32679,3267*,326**,32***,3****,*****
32897,3289*,328**,32***,3****,*****
32927,3292*,329**,32***,3****,*****
32933,3293*,329**,32***,3****,*****
33023,3302*,330**,33***,3****,*****
33056,3305*,330**,33***,3****,*****
33139,3313*,331**,33***,3****,*****
33198,3319*,331**,33***,3****,*****
33422,3342*,334**,33***,3****,*****
33450,3345*,334**,33***,3****,*****
33459,3345*,334**,33***,3****,*****
33655,3365*,336**,33***,3****,*****
33897,3389*,338**,33***,3****,*****
34215,3421*,342**,34***,3****,*****
34245,3424*,342**,34***,3****,*****
34688,3468*,346**,34***,3****,*****
34960,3496*,349**,34***,3****,*****
35086,3508*,350**,35***,3****,*****
35220,3522*,352**,35***,3****,*****
35324,3532*,353**,35***,3****,*****
35327,3532*,353**,35***,3****,*****
35378,3537*,353**,35***,3****,*****
35393,3539*,353**,35***,3****,*****
35482,3548*,354**,35***,3****,*****
35573,3557*,355**,35***,3****,*****
35706,3570*,357**,35***,3****,*****
35810,3581*,358**,35***,3****,*****
35858,3585*,358**,35***,3****,*****
36001,3600*,360**,36***,3****,*****
36040,3604*,360**,36***,3****,*****
36081,3608*,360**,36***,3****,*****
36400,3640*,364**,36***,3****,*****
36435,3643*,364**,36***,3****,*****
36632,3663*,366**,36***,3****,*****
36697,3669*,366**,36***,3****,*****
36742,3674*,367**,36***,3****,*****
36762,3676*,367**,36***,3****,*****
36877,3687*,368**,36***,3****,*****
36945,3694*,369**,36***,3****,*****
37103,3710*,371**,37***,3****,*****
37130,3713*,371**,37***,3****,*****
37147,3714*,371**,37***,3****,*****
37174,3717*,371**,37***,3****,*****
37255,3725*,372**,37***,3****,*****
37302,3730*,373**,37***,3****,*****
37326,3732*,373**,37***,3****,*****
37341,3734*,373**,37***,3****,*****
37414,3741*,374**,37***,3****,*****
37563,3756*,375**,37***,3****,*****
37623,3762*,376**,37***,3****,*****
37786,3778*,377**,37***,3****,*****
37933,3793*,379**,37***,3****,*****
38198,3819*,381**,38***,3****,*****
38351,3835*,383**,38***,3****,*****
38429,3842*,384**,38***,3****,*****
38442,3844*,384**,38***,3****,*****
38449,3844*,384**,38***,3****,*****
38458,3845*,384**,38***,3****,*****
38492,3849*,384**,38***,3****,*****
38538,3853*,385**,38***,3****,*****
38544,3854*,385**,38***,3****,*****
38566,3856*,385**,38***,3****,*****
38569,3856*,385**,38***,3****,*****
38602,3860*,386**,38***,3****,*****
38613,3861*,386**,38***,3****,*****
38736,3873*,387**,38***,3****,*****
38761,3876*,387**,38***,3****,*****
38779,3877*,387**,38***,3****,*****
38832,3883*,388**,38***,3****,*****
38850,3885*,388**,38***,3****,*****
38898,3889*,388**,38***,3****,*****
39016,3901*,390**,39***,3****,*****
39479,3947*,394**,39***,3****,*****
39671,3967*,396**,39***,3****,*****
39680,3968*,396**,39***,3****,*****
39934,3993*,399**,39***,3****,*****
39989,3998*,399**,39***,3****,*****
39999,3999*,399**,39***,3****,*****
40047,4004*,400**,40***,4****,*****
40146,4014*,401**,40***,4****,*****
40380,4038*,403**,40***,4****,*****
40401,4040*,404**,40***,4****,*****
40430,4043*,404**,40***,4****,*****
40494,4049*,404**,40***,4****,*****
40519,4051*,405**,40***,4****,*****
40544,4054*,405**,40***,4****,*****
40600,4060*,406**,40***,4****,*****
40665,4066*,406**,40***,4****,*****
40762,4076*,407**,40***,4****,*****
40817,4081*,408**,40***,4****,*****
40931,4093*,409**,40***,4****,*****
40985,4098*,409**,40***,4****,*****
41022,4102*,410**,41***,4****,*****
41107,4110*,411**,41***,4****,*****
41309,4130*,413**,41***,4****,*****
41514,4151*,415**,41***,4****,*****
41568,4156*,415**,41***,4****,*****
41630,4163*,416**,41***,4****,*****
41685,4168*,416**,41***,4****,*****
41686,4168*,416**,41***,4****,*****
41770,4177*,417**,41***,4****,*****
41810,4181*,418**,41***,4****,*****
41858,4185*,418**,41***,4****,*****
41975,4197*,419**,41***,4****,*****
42069,4206*,420**,42***,4****,*****
42088,4208*,420**,42***,4****,*****
42090,4209*,420**,42***,4****,*****
42212,4221*,422**,42***,4****,*****
42241,4224*,422**,42***,4****,*****
42307,4230*,423**,42***,4****,*****
42699,4269*,426**,42***,4****,*****
42900,4290*,429**,42***,4****,*****
42966,4296*,429**,42***,4****,*****
43080,4308*,430**,43***,4****,*****
43149,4314*,431**,43***,4****,*****
43505,4350*,435**,43***,4****,*****
43528,4352*,435**,43***,4****,*****
43534,4353*,435**,43***,4****,*****
43804,4380*,438**,43***,4****,*****
43847,4384*,438**,43***,4****,*****
43850,4385*,438**,43***,4****,*****
44297,4429*,442**,44***,4****,*****
44333,4433*,443**,44***,4****,*****
44387,4438*,443**,44***,4****,*****
44388,4438*,443**,44***,4****,*****
44434,4443*,444**,44***,4****,*****
44581,4458*,445**,44***,4****,*****
44688,4468*,446**,44***,4****,*****
44698,4469*,446**,44***,4****,*****
44874,4487*,448**,44***,4****,*****
44938,4493*,449**,44***,4****,*****
45026,4502*,450**,45***,4****,*****
45119,4511*,451**,45***,4****,*****
45131,4513*,451**,45***,4****,*****
45287,4528*,452**,45***,4****,*****
45370,4537*,453**,45***,4****,*****
45406,4540*,454**,45***,4****,*****
45417,4541*,454**,45***,4****,*****
45801,4580*,458**,45***,4****,*****
45958,4595*,459**,45***,4****,*****
46118,4611*,461**,46***,4****,*****
46369,4636*,463**,46***,4****,*****
46371,4637*,463**,46***,4****,*****
46395,4639*,463**,46***,4****,*****
46491,4649*,464**,46***,4****,*****
46654,4665*,466**,46***,4****,*****
46747,4674*,467**,46***,4****,*****
46842,4684*,468**,46***,4****,*****
47202,4720*,472**,47***,4****,*****
47296,4729*,472**,47***,4****,*****
47297,4729*,472**,47***,4****,*****
47386,4738*,473**,47***,4****,*****
47419,4741*,474**,47***,4****,*****
47461,4746*,474**,47***,4****,*****
47551,4755*,475**,47***,4****,*****
47561,4756*,475**,47***,4****,*****
47608,4760*,476**,47***,4****,*****
47620,4762*,476**,47***,4****,*****
47691,4769*,476**,47***,4****,*****
47897,4789*,478**,47***,4****,*****
47960,4796*,479**,47***,4****,*****
48008,4800*,480**,48***,4****,*****
48082,4808*,480**,48***,4****,*****
48161,4816*,481**,48***,4****,*****
48262,4826*,482**,48***,4****,*****
48268,4826*,482**,48***,4****,*****
48422,4842*,484**,48***,4****,*****
48461,4846*,484**,48***,4****,*****
48511,4851*,485**,48***,4****,*****
48636,4863*,486**,48***,4****,*****
48693,4869*,486**,48***,4****,*****
48731,4873*,487**,48***,4****,*****
48851,4885*,488**,48***,4****,*****
48941,4894*,489**,48***,4****,*****
49161,4916*,491**,49***,4****,*****
49385,4938*,493**,49***,4****,*****
49525,4952*,495**,49***,4****,*****
49579,4957*,495**,49***,4****,*****
49812,4981*,498**,49***,4****,*****
49841,4984*,498**,49***,4****,*****
50017,5001*,500**,50***,5****,*****
50074,5007*,500**,50***,5****,*****
50404,5040*,504**,50***,5****,*****
50467,5046*,504**,50***,5****,*****
50559,5055*,505**,50***,5****,*****
51015,5101*,510**,51***,5****,*****
51575,5157*,515**,51***,5****,*****
51612,5161*,516**,51***,5****,*****
51769,5176*,517**,51***,5****,*****
51924,5192*,519**,51***,5****,*****
51925,5192*,519**,51***,5****,*****
52011,5201*,520**,52***,5****,*****
52033,5203*,520**,52***,5****,*****
52056,5205*,520**,52***,5****,*****
52155,5215*,521**,52***,5****,*****
52185,5218*,521**,52***,5****,*****
52200,5220*,522**,52***,5****,*****
52270,5227*,522**,52***,5****,*****
52331,5233*,523**,52***,5****,*****
52408,5240*,524**,52***,5****,*****
52516,5251*,525**,52***,5****,*****
52629,5262*,526**,52***,5****,*****
52811,5281*,528**,52***,5****,*****
52963,5296*,529**,52***,5****,*****
52997,5299*,529**,52***,5****,*****
53060,5306*,530**,53***,5****,*****
53071,5307*,530**,53***,5****,*****
53116,5311*,531**,53***,5****,*****
53207,5320*,532**,53***,5****,*****
53262,5326*,532**,53***,5****,*****
53345,5334*,533**,53***,5****,*****
53652,5365*,536**,53***,5****,*****
53655,5365*,536**,53***,5****,*****
53691,5369*,536**,53***,5****,*****
53724,5372*,537**,53***,5****,*****
53737,5373*,537**,53***,5****,*****
53904,5390*,539**,53***,5****,*****
53944,5394*,539**,53***,5****,*****
54026,5402*,540**,54***,5****,*****
54032,5403*,540**,54***,5****,*****
54081,5408*,540**,54***,5****,*****
54176,5417*,541**,54***,5****,*****
54219,5421*,542**,54***,5****,*****
54327,5432*,543**,54***,5****,*****
54365,5436*,543**,54***,5****,*****
54396,5439*,543**,54***,5****,*****
54471,5447*,544**,54***,5****,*****
54533,5453*,545**,54***,5****,*****
54850,5485*,548**,54***,5****,*****
54868,5486*,548**,54***,5****,*****
55014,5501*,550**,55***,5****,*****
55056,5505*,550**,55***,5****,*****
55105,5510*,551**,55***,5****,*****
55188,5518*,551**,55***,5****,*****
55216,5521*,552**,55***,5****,*****
55451,5545*,554**,55***,5****,*****
55488,5548*,554**,55***,5****,*****
55640,5564*,556**,55***,5****,*****
55805,5580*,558**,55***,5****,*****
55815,5581*,558**,55***,5****,*****
55843,5584*,558**,55***,5****,*****
56186,5618*,561**,56***,5****,*****
56195,5619*,561**,56***,5****,*****
56299,5629*,562**,56***,5****,*****
56554,5655*,565**,56***,5****,*****
56706,5670*,567**,56***,5****,*****
56717,5671*,567**,56***,5****,*****
56735,5673*,567**,56***,5****,*****
56747,5674*,567**,56***,5****,*****
56787,5678*,567**,56***,5****,*****
56873,5687*,568**,56***,5****,*****
56994,5699*,569**,56***,5****,*****
57026,5702*,570**,57***,5****,*****
57050,5705*,570**,57***,5****,*****
57077,5707*,570**,57***,5****,*****
57155,5715*,571**,57***,5****,*****
57198,5719*,571**,57***,5****,*****
57202,5720*,572**,57***,5****,*****
57270,5727*,572**,57***,5****,*****
57677,5767*,576**,57***,5****,*****
57906,5790*,579**,57***,5****,*****
57913,5791*,579**,57***,5****,*****
58035,5803*,580**,58***,5****,*****
58155,5815*,581**,58***,5****,*****
58352,5835*,583**,58***,5****,*****
58358,5835*,583**,58***,5****,*****
58490,5849*,584**,58***,5****,*****
58774,5877*,587**,58***,5****,*****
58798,5879*,587**,58***,5****,*****
58871,5887*,588**,58***,5****,*****
58877,5887*,588**,58***,5****,*****
58954,5895*,589**,58***,5****,*****
58968,5896*,589**,58***,5****,*****
59128,5912*,591**,59***,5****,*****
59137,5913*,591**,59***,5****,*****
59259,5925*,592**,59***,5****,*****
59385,5938*,593**,59***,5****,*****
59552,5955*,595**,59***,5****,*****
59668,5966*,596**,59***,5****,*****
59672,5967*,596**,59***,5****,*****
59700,5970*,597**,59***,5****,*****
59757,5975*,597**,59***,5****,*****
59793,5979*,597**,59***,5****,*****
59818,5981*,598**,59***,5****,*****
60166,6016*,601**,60***,6****,*****
60196,6019*,601**,60***,6****,*****
60437,6043*,604**,60***,6****,*****
60446,6044*,604**,60***,6****,*****
60602,6060*,606**,60***,6****,*****
60683,6068*,606**,60***,6****,*****
60718,6071*,607**,60***,6****,*****
60842,6084*,608**,60***,6****,*****
60867,6086*,608**,60***,6****,*****
60910,6091*,609**,60***,6****,*****
60967,6096*,609**,60***,6****,*****
61011,6101*,610**,61***,6****,*****
61021,6102*,610**,61***,6****,*****
61077,6107*,610**,61***,6****,*****
61093,6109*,610**,61***,6****,*****
61141,6114*,611**,61***,6****,*****
61203,6120*,612**,61***,6****,*****
61346,6134*,613**,61***,6****,*****
61513,6151*,615**,61***,6****,*****
61547,6154*,615**,61***,6****,*****
61559,6155*,615**,61***,6****,*****
61826,6182*,618**,61***,6****,*****
61857,6185*,618**,61***,6****,*****
61979,6197*,619**,61***,6****,*****
62000,6200*,620**,62***,6****,*****
62042,6204*,620**,62***,6****,*****
62169,6216*,621**,62***,6****,*****
62239,6223*,622**,62***,6****,*****
62315,6231*,623**,62***,6****,*****
62447,6244*,624**,62***,6****,*****
62484,6248*,624**,62***,6****,*****
62543,6254*,625**,62***,6****,*****
62739,6273*,627**,62***,6****,*****
62835,6283*,628**,62***,6****,*****
62936,6293*,629**,62***,6****,*****
62962,6296*,629**,62***,6****,*****
62971,6297*,629**,62***,6****,*****
63030,6303*,630**,63***,6****,*****
63203,6320*,632**,63***,6****,*****
63295,6329*,632**,63***,6****,*****
63313,6331*,633**,63***,6****,*****
63453,6345*,634**,63***,6****,*****
63472,6347*,634**,63***,6****,*****
63498,6349*,634**,63***,6****,*****
63670,6367*,636**,63***,6****,*****
63720,6372*,637**,63***,6****,*****
63873,6387*,638**,63***,6****,*****
63897,6389*,638**,63***,6****,*****
63964,6396*,639**,63***,6****,*****
64057,6405*,640**,64***,6****,*****
64152,6415*,641**,64***,6****,*****
64226,6422*,642**,64***,6****,*****
64350,6435*,643**,64***,6****,*****
64366,6436*,643**,64***,6****,*****
64452,6445*,644**,64***,6****,*****
64524,6452*,645**,64***,6****,*****
64526,6452*,645**,64***,6****,*****
64543,6454*,645**,64***,6****,*****
64830,6483*,648**,64***,6****,*****
64875,6487*,648**,64***,6****,*****
65013,6501*,650**,65***,6****,*****
65053,6505*,650**,65***,6****,*****
65076,6507*,650**,65***,6****,*****
65209,6520*,652**,65***,6****,*****
65382,6538*,653**,65***,6****,*****
65527,6552*,655**,65***,6****,*****
65562,6556*,655**,65***,6****,*****
65606,6560*,656**,65***,6****,*****
65614,6561*,656**,65***,6****,*****
65623,6562*,656**,65***,6****,*****
65690,6569*,656**,65***,6****,*****
65728,6572*,657**,65***,6****,*****
65761,6576*,657**,65***,6****,*****
65867,6586*,658**,65***,6****,*****
65992,6599*,659**,65***,6****,*****
66099,6609*,660**,66***,6****,*****
66100,6610*,661**,66***,6****,*****
66113,6611*,661**,66***,6****,*****
66273,6627*,662**,66***,6****,*****
66330,6633*,663**,66***,6****,*****
66429,6642*,664**,66***,6****,*****
66561,6656*,665**,66***,6****,*****
66623,6662*,666**,66***,6****,*****
66646,6664*,666**,66***,6****,*****
66654,6665*,666**,66***,6****,*****
66756,6675*,667**,66***,6****,*****
66828,6682*,668**,66***,6****,*****
66873,6687*,668**,66***,6****,*****
67020,6702*,670**,67***,6****,*****
67145,6714*,671**,67***,6****,*****
67229,6722*,672**,67***,6****,*****
67272,6727*,672**,67***,6****,*****
67307,6730*,673**,67***,6****,*****
67309,6730*,673**,67***,6****,*****
67439,6743*,674**,67***,6****,*****
67449,6744*,674**,67***,6****,*****
67671,6767*,676**,67***,6****,*****
67738,6773*,677**,67***,6****,*****
67759,6775*,677**,67***,6****,*****
67861,6786*,678**,67***,6****,*****
68132,6813*,681**,68***,6****,*****
68139,6813*,681**,68***,6****,*****
68164,6816*,681**,68***,6****,*****
68192,6819*,681**,68***,6****,*****
68286,6828*,682**,68***,6****,*****
68315,6831*,683**,68***,6****,*****
68423,6842*,684**,68***,6****,*****
68458,6845*,684**,68***,6****,*****
68472,6847*,684**,68***,6****,*****
68492,6849*,684**,68***,6****,*****
68635,6863*,686**,68***,6****,*****
68647,6864*,686**,68***,6****,*****
68661,6866*,686**,68***,6****,*****
68742,6874*,687**,68***,6****,*****
68772,6877*,687**,68***,6****,*****
68878,6887*,688**,68***,6****,*****
68880,6888*,688**,68***,6****,*****
68893,6889*,688**,68***,6****,*****
69044,6904*,690**,69***,6****,*****
69119,6911*,691**,69***,6****,*****
69160,6916*,691**,69***,6****,*****
69259,6925*,692**,69***,6****,*****
69309,6930*,693**,69***,6****,*****
69402,6940*,694**,69***,6****,*****
69431,6943*,694**,69***,6****,*****
69449,6944*,694**,69***,6****,*****
69464,6946*,694**,69***,6****,*****
69489,6948*,694**,69***,6****,*****
69689,6968*,696**,69***,6****,*****
69835,6983*,698**,69***,6****,*****
69846,6984*,698**,69***,6****,*****
69906,6990*,699**,69***,6****,*****
69943,6994*,699**,69***,6****,*****
69954,6995*,699**,69***,6****,*****
69957,6995*,699**,69***,6****,*****
70079,7007*,700**,70***,7****,*****
70192,7019*,701**,70***,7****,*****
70285,7028*,702**,70***,7****,*****
70397,7039*,703**,70***,7****,*****
70430,7043*,704**,70***,7****,*****
70438,7043*,704**,70***,7****,*****
70484,7048*,704**,70***,7****,*****
70741,7074*,707**,70***,7****,*****
70849,7084*,708**,70***,7****,*****
70857,7085*,708**,70***,7****,*****
70989,7098*,709**,70***,7****,*****
71073,7107*,710**,71***,7****,*****
71150,7115*,711**,71***,7****,*****
71318,7131*,713**,71***,7****,*****
71633,7163*,716**,71***,7****,*****
71665,7166*,716**,71***,7****,*****
71690,7169*,716**,71***,7****,*****
71765,7176*,717**,71***,7****,*****
71783,7178*,717**,71***,7****,*****
71801,7180*,718**,71***,7****,*****
71872,7187*,718**,71***,7****,*****
71940,7194*,719**,71***,7****,*****
71965,7196*,719**,71***,7****,*****
72120,7212*,721**,72***,7****,*****
72232,7223*,722**,72***,7****,*****
72240,7224*,722**,72***,7****,*****
72397,7239*,723**,72***,7****,*****
72850,7285*,728**,72***,7****,*****
72863,7286*,728**,72***,7****,*****
72982,7298*,729**,72***,7****,*****
73120,7312*,731**,73***,7****,*****
73210,7321*,732**,73***,7****,*****
73330,7333*,733**,73***,7****,*****
73462,7346*,734**,73***,7****,*****
73693,7369*,736**,73***,7****,*****
73740,7374*,737**,73***,7****,*****
73741,7374*,737**,73***,7****,*****
73751,7375*,737**,73***,7****,*****
73774,7377*,737**,73***,7****,*****
73851,7385*,738**,73***,7****,*****
73951,7395*,739**,73***,7****,*****
73976,7397*,739**,73***,7****,*****
74040,7404*,740**,74***,7****,*****
74136,7413*,741**,74***,7****,*****
74237,7423*,742**,74***,7****,*****
74262,7426*,742**,74***,7****,*****
74266,7426*,742**,74***,7****,*****
74398,7439*,743**,74***,7****,*****
74449,7444*,744**,74***,7****,*****
74555,7455*,745**,74***,7****,*****
74640,7464*,746**,74***,7****,*****
74699,7469*,746**,74***,7****,*****
74775,7477*,747**,74***,7****,*****
74842,7484*,748**,74***,7****,*****
75232,7523*,752**,75***,7****,*****
75444,7544*,754**,75***,7****,*****
75743,7574*,757**,75***,7****,*****
76041,7604*,760**,76***,7****,*****
